user_id,event_timestamp,current_lat,current_lon,battery_level,current_app_screen
U00065,2025-06-17 21:28:28,-7.21199136743931,112.64860904712104,58,checkout
U00369,2025-06-21 11:33:13,-7.288641670876271,112.73870111197718,13,feed
U00467,2025-06-04 20:28:09,-7.099401176799239,112.777696838143,67,cart
U00224,2025-06-16 19:02:48,-7.141431191065324,112.60291230171093,34,cart
U00207,2025-06-14 20:14:24,-7.146992504402707,112.59371744474782,62,cart
U00141,2025-06-24 17:38:30,-7.340356649777414,112.76878680490708,44,payment
U00744,2025-06-17 09:36:04,-7.075350590271112,112.57196861617876,80,payment
U00317,2025-06-08 18:55:57,-7.241730877773883,112.61626064795672,48,history
U00340,2025-06-21 04:57:43,-7.214313403992976,112.81421507296177,85,feed
U00301,2025-06-13 07:30:31,-7.262507320413815,112.63330648468806,85,feed
U00628,2025-06-02 00:31:19,-7.127203449298275,112.84889055224222,48,cart
U00427,2025-06-26 06:00:56,-7.218003931624644,112.81731700158318,36,payment
U00659,2025-06-24 22:08:19,-7.146000939621887,112.74004109300263,55,cart
U00389,2025-06-19 22:25:30,-7.073648756782661,112.58866947996192,70,cart
U00202,2025-06-22 09:50:48,-7.059067201376577,112.67582143267705,49,feed
U00080,2025-06-08 20:03:43,-7.219539156729554,112.72805254654115,10,feed
U00064,2025-06-05 14:47:57,-7.104693560646678,112.6576466819222,17,feed
U00110,2025-06-16 09:49:43,-7.119131443032509,112.56282273636064,100,history
U00222,2025-06-04 07:39:38,-7.260100504887928,112.77443137883553,18,checkout
U00251,2025-06-05 05:25:01,-7.197772226183627,112.62679415026618,52,history
U00455,2025-06-10 16:55:56,-7.219882367883943,112.55178960172086,10,payment
U00183,2025-06-09 01:56:45,-7.1607750118185285,112.55318025158914,89,feed
U00637,2025-06-18 18:43:55,-7.260524945305957,112.70864925179642,35,payment
U00486,2025-06-19 10:18:19,-7.221480876618167,112.65668468881981,29,cart
U00190,2025-06-14 13:39:46,-7.181679223736611,112.79856597112573,67,cart
U00787,2025-06-05 19:45:10,-7.165156383753115,112.84635013430602,56,feed
U00408,2025-06-01 07:42:54,-7.32225591395272,112.74696911366212,92,feed
U00670,2025-06-13 15:04:31,-7.165442640084214,112.57933883065843,39,checkout
U00439,2025-06-29 22:58:23,-7.2202076861549465,112.69059638738423,44,cart
U00049,2025-06-17 21:26:51,-7.067573824278868,112.70286692507025,47,cart
U00214,2025-06-15 07:54:58,-7.159447483999523,112.77377952964996,21,feed
U00037,2025-06-07 06:13:37,-7.17594600460246,112.61131403454651,20,feed
U00244,2025-06-18 13:28:46,-7.344208170639315,112.75763544518739,44,cart
U00714,2025-06-16 09:22:44,-7.193223770570705,112.7837858249067,40,feed
U00060,2025-06-24 18:09:15,-7.255289598125443,112.70357590477005,11,feed
U00797,2025-06-24 09:50:13,-7.149004013916355,112.63866847811852,36,cart
U00525,2025-06-20 11:53:19,-7.302257259833977,112.77472442615668,28,cart
U00539,2025-06-19 18:45:03,-7.0703156583037226,112.60024656910291,92,feed
U00174,2025-06-18 01:47:34,-7.329272648807459,112.63933773467937,43,payment
U00594,2025-06-28 16:05:44,-7.077574962366599,112.75401358554188,88,feed
U00750,2025-06-09 12:12:32,-7.2882699267903,112.59409887375884,84,feed
U00024,2025-06-26 09:04:16,-7.138676781772429,112.6109418396512,74,feed
U00729,2025-06-05 23:38:00,-7.348015219571257,112.82823243483278,32,feed
U00330,2025-06-10 07:51:39,-7.129662766004109,112.74048347647576,66,feed
U00040,2025-06-26 13:32:29,-7.0650261883891385,112.80358463280442,98,feed
U00115,2025-06-06 02:23:46,-7.086938251355993,112.69669854917059,43,history
U00737,2025-06-13 08:38:07,-7.067424529812863,112.62475630567693,38,feed
U00390,2025-06-12 13:45:21,-7.07004397293292,112.82852819217905,23,feed
U00109,2025-06-12 06:11:42,-7.229782389555274,112.76730336424755,18,history
U00368,2025-06-07 07:43:07,-7.345084814911544,112.66072338304232,78,history
U00318,2025-06-27 11:57:23,-7.072911179897279,112.59507612545455,67,history
U00123,2025-06-01 17:19:50,-7.132264114040729,112.73259164393495,7,payment
U00797,2025-06-12 02:28:46,-7.072986244403667,112.83197433797851,58,history
U00482,2025-06-18 05:41:46,-7.166766359118116,112.79668745463294,23,checkout
U00732,2025-06-08 17:40:50,-7.323463174244426,112.5667684426495,30,feed
U00087,2025-06-18 19:43:03,-7.1909938899935515,112.56725183871279,60,feed
U00697,2025-06-28 06:01:22,-7.207925181295029,112.68334809239245,86,feed
U00749,2025-06-29 21:05:21,-7.090410345840661,112.66015000138916,53,cart
U00013,2025-06-09 16:38:42,-7.1344473616125885,112.60059811470181,59,checkout
U00432,2025-06-23 23:49:09,-7.261218751018877,112.56739622628447,46,feed
U00445,2025-06-20 11:58:27,-7.1835367814829585,112.78381869998668,95,cart
U00433,2025-06-20 22:58:03,-7.262013518515686,112.68381595679156,41,feed
U00139,2025-06-13 18:49:32,-7.195814397543564,112.65885506880039,88,feed
U00491,2025-06-03 12:31:46,-7.248997969375144,112.7820862074889,46,payment
U00069,2025-06-04 22:01:02,-7.062950155699197,112.64042081386444,7,checkout
U00140,2025-06-13 00:52:24,-7.281630249340982,112.58650702677384,48,feed
U00387,2025-06-07 23:12:54,-7.162428325697438,112.6702373710593,72,history
U00096,2025-06-09 06:42:40,-7.271445620049124,112.5738538005777,30,feed
U00440,2025-06-18 18:19:02,-7.094999881420936,112.79200100465752,13,checkout
U00403,2025-06-06 05:29:53,-7.1650399229415545,112.58433791789568,74,feed
U00593,2025-06-16 01:15:02,-7.150351933213096,112.59618369072793,6,cart
U00103,2025-06-12 13:57:44,-7.093954585347289,112.73870517104004,59,cart
U00100,2025-06-23 05:49:42,-7.226557781472502,112.65010778600642,19,feed
U00101,2025-06-03 17:14:33,-7.194168953332617,112.67441929864259,90,history
U00647,2025-06-12 00:52:41,-7.1964693609663675,112.7152716161598,36,cart
U00363,2025-06-02 08:39:34,-7.060245378292752,112.79524267459844,11,feed
U00185,2025-06-11 01:20:07,-7.22254678849962,112.71835504940486,63,checkout
U00132,2025-06-22 16:24:48,-7.2856829829776695,112.7545451784406,30,feed
U00455,2025-06-16 11:12:41,-7.260339905795077,112.74406361961088,20,checkout
U00796,2025-06-03 23:19:20,-7.200645791038832,112.70388312453763,82,payment
U00305,2025-06-28 10:46:05,-7.288252098350703,112.69428978970227,77,feed
U00236,2025-06-24 20:06:55,-7.247154105523105,112.84725953232036,57,feed
U00653,2025-06-19 17:15:31,-7.1858086283322065,112.83238386892651,64,checkout
U00232,2025-06-28 09:47:44,-7.239579058153589,112.79489237268844,7,feed
U00488,2025-06-28 02:37:09,-7.253598306324527,112.63660886285376,18,cart
U00791,2025-06-03 14:10:39,-7.134171284530548,112.63988337213806,10,history
U00600,2025-06-07 21:08:40,-7.155077078121235,112.58988024662429,80,feed
U00474,2025-06-17 04:07:03,-7.268193476384727,112.72377768442306,6,history
U00208,2025-06-17 03:19:38,-7.337591340494461,112.63906503990175,36,feed
U00322,2025-06-24 17:29:08,-7.194877192451792,112.8096947820758,68,feed
U00336,2025-06-01 03:42:27,-7.276967207418912,112.71150701856165,72,payment
U00161,2025-06-29 15:22:22,-7.3112326610634355,112.66614870926522,86,feed
U00342,2025-06-05 07:16:12,-7.2890801096819,112.6393985550502,100,feed
U00590,2025-06-08 07:09:05,-7.159796364670517,112.76119310259672,16,feed
U00374,2025-06-05 20:12:12,-7.275600242648753,112.74294080902682,91,feed
U00103,2025-06-03 03:17:19,-7.270885534592491,112.55392944155797,45,payment
U00111,2025-06-04 14:44:56,-7.119440874777353,112.60014529174052,55,feed
U00775,2025-06-02 01:57:08,-7.070047436752391,112.58185688995106,11,feed
U00772,2025-06-18 17:40:32,-7.20173512059809,112.66215443385984,26,feed
U00477,2025-06-11 02:07:56,-7.1604785527656585,112.75736003749641,91,cart
U00700,2025-06-14 09:43:15,-7.286965271671029,112.70342247765225,93,history
U00079,2025-06-24 18:58:12,-7.325804748143947,112.8008753000612,90,feed
U00049,2025-06-03 21:17:32,-7.189317334356663,112.59247740958101,83,feed
U00208,2025-06-27 22:07:54,-7.34933147139573,112.58895755213024,24,feed
U00697,2025-06-06 01:38:24,-7.198040105460313,112.60221831156535,74,feed
U00017,2025-06-16 21:26:47,-7.052929524390551,112.69443276524363,65,payment
U00178,2025-06-08 07:27:54,-7.073733983172234,112.76313313035732,35,checkout
U00635,2025-06-18 10:20:57,-7.1854108131048,112.77783718625417,22,cart
U00166,2025-06-22 10:20:14,-7.081126126627124,112.84354274008118,11,feed
U00282,2025-06-20 23:12:16,-7.062769082473877,112.57992735454994,66,cart
U00356,2025-06-07 21:58:17,-7.178494346618854,112.60983357785085,86,cart
U00420,2025-06-22 08:29:36,-7.1670858652761895,112.73160338034532,39,cart
U00235,2025-06-09 10:20:24,-7.281615455847379,112.72548437114091,54,feed
U00285,2025-06-14 17:08:39,-7.196834770960139,112.73200040910409,68,feed
U00130,2025-06-01 09:35:09,-7.3010810015500125,112.65317288944553,79,cart
U00011,2025-06-03 13:37:31,-7.219883254384865,112.712989617814,62,cart
U00731,2025-06-26 02:42:59,-7.349664141444928,112.66843357479195,80,feed
U00489,2025-06-08 07:57:34,-7.085481047377925,112.68185074549491,57,cart
U00655,2025-06-15 02:14:01,-7.218437538705545,112.76415282472736,45,checkout
U00579,2025-06-27 14:03:23,-7.322198598237193,112.78217929536594,27,cart
U00747,2025-06-07 10:21:55,-7.155566601110546,112.58175856620029,16,feed
U00217,2025-06-20 17:50:39,-7.28889655013105,112.75369538429254,99,feed
U00339,2025-06-28 11:41:38,-7.07487130729394,112.72975389756989,76,feed
U00553,2025-06-26 13:13:47,-7.13773723895466,112.79587961660397,44,checkout
U00044,2025-06-07 12:24:19,-7.143222483716103,112.79104352855525,40,cart
U00337,2025-06-17 21:57:22,-7.173027815958783,112.66109327297842,63,feed
U00599,2025-06-16 19:08:24,-7.344390962470433,112.56911458691278,59,cart
U00603,2025-06-24 09:26:21,-7.050301037496722,112.62538030729985,86,checkout
U00471,2025-06-22 14:29:31,-7.297156157676535,112.73091172302746,13,feed
U00599,2025-06-16 05:46:01,-7.191958011518271,112.61261778942738,90,feed
U00083,2025-06-28 20:17:35,-7.242142680716222,112.6329969929514,61,feed
U00165,2025-06-28 01:29:02,-7.311372293594433,112.62934834277239,19,feed
U00400,2025-06-16 16:11:12,-7.0751784531299515,112.67707179603357,80,feed
U00543,2025-06-29 08:08:43,-7.191342385608732,112.82518737389766,17,feed
U00561,2025-06-27 05:57:43,-7.167487060160286,112.57584591312184,57,feed
U00722,2025-06-01 08:55:09,-7.060788034005277,112.70584787511507,40,cart
U00318,2025-06-03 20:15:54,-7.344674434872303,112.84472584619925,36,feed
U00047,2025-06-20 02:50:15,-7.3183061600202235,112.6154993562318,87,cart
U00638,2025-06-15 08:02:28,-7.264598467226427,112.81291407429248,21,feed
U00307,2025-06-09 14:11:11,-7.1368407467047525,112.65930898328543,72,history
U00451,2025-06-22 08:47:39,-7.138988489630817,112.84332236085467,45,feed
U00660,2025-06-02 16:55:03,-7.172857614338183,112.80926508352526,68,feed
U00419,2025-06-23 19:53:58,-7.070433530049661,112.56671277930558,46,payment
U00241,2025-06-03 15:25:49,-7.314450000832964,112.77665079653694,52,cart
U00671,2025-06-28 00:43:45,-7.323471821946913,112.58007847980636,43,cart
U00614,2025-06-07 00:43:53,-7.160661371552147,112.6365358464975,6,payment
U00156,2025-06-23 00:37:35,-7.337954777448965,112.77500994584297,85,feed
U00370,2025-06-08 15:25:41,-7.297183190647254,112.56616019277618,47,feed
U00074,2025-06-19 00:24:17,-7.326252626717034,112.60391364131253,42,history
U00101,2025-06-02 12:24:32,-7.226436728364957,112.78252118979609,39,checkout
U00734,2025-06-02 08:36:29,-7.056285637193241,112.76669597668493,15,cart
U00163,2025-06-25 17:35:57,-7.223958698521747,112.62598001972803,49,feed
U00027,2025-06-12 12:14:36,-7.088701465858064,112.81014177762017,65,feed
U00264,2025-06-22 08:49:04,-7.329325785126093,112.76805168206957,69,feed
U00030,2025-06-21 12:01:17,-7.256623913034058,112.65892041759633,56,feed
U00304,2025-06-07 16:12:33,-7.238267226214763,112.8261264194333,76,feed
U00154,2025-06-18 01:20:53,-7.0862703710232875,112.63403976251286,47,payment
U00751,2025-06-22 21:58:33,-7.243744101095252,112.83122937899057,7,feed
U00630,2025-06-11 17:51:51,-7.173170869785059,112.73826560601559,75,feed
U00737,2025-06-15 09:55:24,-7.064413596116039,112.79357900097759,71,feed
U00649,2025-06-22 17:23:06,-7.169353923430103,112.57449137015456,23,feed
U00611,2025-06-25 17:01:39,-7.311617357403223,112.77173046690012,19,feed
U00287,2025-06-27 12:54:02,-7.08126369726083,112.63938309298241,14,feed
U00709,2025-06-28 17:27:07,-7.1813843937828326,112.630135150394,87,cart
U00740,2025-06-21 08:02:24,-7.2664446460840235,112.67132934005528,87,payment
U00299,2025-06-22 19:37:34,-7.091238981518843,112.79546618560528,74,feed
U00200,2025-06-11 04:35:52,-7.158024004414758,112.69664193264295,26,cart
U00493,2025-06-17 18:46:51,-7.117822960735654,112.63314467643748,44,cart
U00785,2025-06-23 19:15:19,-7.0638869482306985,112.6729639051603,15,feed
U00716,2025-06-24 01:20:28,-7.0746239875916395,112.57595060545815,47,feed
U00755,2025-06-05 23:46:09,-7.191589471753302,112.56720802582262,90,feed
U00068,2025-06-28 07:39:56,-7.262362858116143,112.80357162867118,26,feed
U00659,2025-06-20 04:45:02,-7.322897676125979,112.7936832628195,29,feed
U00294,2025-06-10 23:26:14,-7.191571892334254,112.84976099273203,38,feed
U00317,2025-06-13 09:02:37,-7.2286533560407245,112.74249134144287,80,feed
U00309,2025-06-20 03:01:06,-7.132776118574436,112.6128330298989,15,feed
U00694,2025-06-18 08:01:39,-7.15347253671153,112.63445745555573,80,cart
U00711,2025-06-18 16:18:04,-7.307228789909845,112.81101362008663,19,cart
U00175,2025-06-13 18:11:37,-7.225905270246802,112.70619175432894,71,feed
U00660,2025-06-24 02:23:09,-7.235629796590174,112.83540486817206,98,feed
U00654,2025-06-23 21:06:47,-7.121495410791187,112.72657557513337,6,feed
U00680,2025-06-14 05:41:48,-7.248213985503721,112.84880650663777,8,feed
U00249,2025-06-17 11:39:44,-7.310313792885548,112.8456898103928,18,checkout
U00332,2025-06-01 03:02:26,-7.269713801028212,112.79604754206517,35,feed
U00407,2025-06-19 19:24:37,-7.138201727998295,112.69076921356799,51,feed
U00377,2025-06-24 18:59:05,-7.313831727965081,112.78325397806161,24,feed
U00787,2025-06-08 07:31:18,-7.26083990540918,112.6990661787771,12,cart
U00397,2025-06-29 21:32:28,-7.052120194136902,112.56222155335892,44,feed
U00766,2025-06-12 01:35:33,-7.298917909452308,112.80931191210244,15,checkout
U00368,2025-06-10 14:17:09,-7.343694274988735,112.6890222453096,24,checkout
U00151,2025-06-28 12:41:59,-7.323596704163666,112.65167975196762,27,payment
U00265,2025-06-01 12:00:01,-7.154016587309911,112.62434517268272,20,feed
U00198,2025-06-23 21:40:24,-7.232513372480213,112.84085968717216,75,feed
U00645,2025-06-05 08:02:13,-7.260315218143969,112.83923089353702,22,feed
U00797,2025-06-01 17:54:09,-7.1855260609223786,112.61449723428119,41,feed
U00067,2025-06-09 14:52:40,-7.1924180850228865,112.78017441763397,96,payment
U00286,2025-06-28 08:29:17,-7.197850971400725,112.60000069029773,43,feed
U00086,2025-06-04 13:57:00,-7.050773588971047,112.81411898436563,57,payment
U00359,2025-06-15 01:46:52,-7.091181883546027,112.82864375953592,58,feed
U00588,2025-06-20 17:19:31,-7.269621092694084,112.57129976646753,53,feed
U00629,2025-06-10 03:36:25,-7.05643308332986,112.81207442755023,51,payment
U00623,2025-06-07 23:29:46,-7.159378591907745,112.78715535292469,40,feed
U00373,2025-06-25 23:24:04,-7.219586942223434,112.69962545120477,32,feed
U00430,2025-06-26 18:26:19,-7.200874393316366,112.69017276002937,73,feed
U00263,2025-06-22 16:24:19,-7.121508247473196,112.69542767623518,22,feed
U00242,2025-06-15 13:59:26,-7.166566829890041,112.80704226573143,48,feed
U00329,2025-06-24 08:20:49,-7.110701343035914,112.72214213639676,56,feed
U00322,2025-06-06 20:48:07,-7.122891549377485,112.55686283136828,60,cart
U00565,2025-06-07 00:19:34,-7.292013567757369,112.73745988075191,40,checkout
U00405,2025-06-02 00:11:52,-7.25990427040646,112.82782714224113,20,feed
U00768,2025-06-01 06:45:01,-7.240493184266067,112.55993579491454,12,cart
U00519,2025-06-21 09:02:25,-7.325335827176789,112.84853575114249,57,feed
U00425,2025-06-18 19:11:57,-7.153129175744773,112.59958040768807,85,cart
U00305,2025-06-12 03:38:35,-7.199600308106826,112.83591576493725,86,feed
U00761,2025-06-08 22:49:00,-7.24316013973483,112.79749773259728,29,checkout
U00344,2025-06-19 12:18:54,-7.30242208150426,112.73311624272681,86,feed
U00565,2025-06-18 03:14:16,-7.318537051889294,112.61215316335851,20,feed
U00220,2025-06-24 07:06:32,-7.052540919911418,112.80736731291417,43,feed
U00422,2025-06-19 16:43:50,-7.265079046097149,112.77476595653225,69,feed
U00458,2025-06-01 14:54:34,-7.249271817228576,112.72872266506528,25,feed
U00121,2025-06-12 17:24:42,-7.207333601713166,112.74012147957237,7,feed
U00481,2025-06-21 09:48:59,-7.205201994285144,112.81796043631687,59,history
U00454,2025-06-01 02:39:33,-7.143081921529171,112.70573038911519,61,cart
U00261,2025-06-24 02:14:22,-7.1380827754008935,112.59854156168025,48,cart
U00785,2025-06-28 08:16:45,-7.18953986159733,112.58824117106674,10,cart
U00124,2025-06-26 02:15:27,-7.20340825229419,112.62905066609109,38,history
U00548,2025-06-17 03:12:39,-7.070422659691883,112.69470719649942,11,cart
U00491,2025-06-25 14:42:49,-7.255688339046008,112.67700783410311,9,cart
U00528,2025-06-04 09:55:40,-7.081199351034192,112.74229076653684,89,cart
U00162,2025-06-14 09:29:47,-7.0579770846222445,112.74684579845848,7,feed
U00158,2025-06-05 11:51:15,-7.208268324590623,112.70503745122362,83,payment
U00749,2025-06-19 12:25:22,-7.280653797773806,112.81348671685164,15,history
U00794,2025-06-03 00:11:27,-7.114104406501992,112.67963506906182,70,feed
U00547,2025-06-02 04:22:12,-7.318155950807432,112.57097545754051,61,cart
U00252,2025-06-16 00:13:48,-7.323945384235382,112.83051410315139,40,feed
U00011,2025-06-11 09:08:33,-7.09803592075553,112.63161729202544,73,cart
U00237,2025-06-12 00:43:10,-7.320780868214688,112.59933876965185,24,cart
U00685,2025-06-25 00:30:43,-7.086452404044953,112.82725165778673,55,cart
U00706,2025-06-26 12:45:38,-7.276768965828754,112.56102402658364,20,feed
U00234,2025-06-26 04:10:08,-7.228430260083362,112.78278304833678,80,history
U00730,2025-06-23 01:07:11,-7.230343075503277,112.58820561704168,75,cart
U00662,2025-06-16 08:26:39,-7.163161928589729,112.84443624670087,16,feed
U00710,2025-06-24 14:56:11,-7.272964551745523,112.82589073823083,8,payment
U00088,2025-06-10 16:12:01,-7.254966636779633,112.56120224958579,42,feed
U00772,2025-06-10 13:00:44,-7.343933737830404,112.67409228078813,50,checkout
U00434,2025-06-03 09:57:57,-7.200701212504033,112.65853711939769,61,feed
U00754,2025-06-26 18:45:56,-7.1876848461170395,112.5685722589683,56,feed
U00795,2025-06-07 01:10:17,-7.198237456151069,112.69015578359453,9,cart
U00671,2025-06-17 01:05:10,-7.142882522549264,112.65683294638566,46,feed
U00140,2025-06-03 16:44:34,-7.162017256227555,112.55663924562894,33,cart
U00688,2025-06-27 23:02:47,-7.142478333862399,112.81846156175146,62,feed
U00444,2025-06-18 11:44:26,-7.330027078501689,112.55276269129068,30,feed
U00459,2025-06-09 22:00:51,-7.232653102153323,112.78451880861665,52,checkout
U00244,2025-06-29 08:49:42,-7.070940874656938,112.58952777429943,42,cart
U00444,2025-06-20 14:28:42,-7.242004181602287,112.83899228396967,67,feed
U00743,2025-06-14 14:32:29,-7.165078781290978,112.78654864321935,19,feed
U00571,2025-06-28 14:41:26,-7.060032314733789,112.81306463169824,39,feed
U00721,2025-06-20 10:32:08,-7.3303502264628655,112.764132172154,71,feed
U00021,2025-06-26 20:49:21,-7.08935328774154,112.64303899732846,83,feed
U00008,2025-06-24 23:20:45,-7.197822064383316,112.81396112820093,99,feed
U00527,2025-06-27 22:46:47,-7.138093639026119,112.6888119957845,40,cart
U00755,2025-06-16 22:13:07,-7.317362356553018,112.6616823341617,38,feed
U00533,2025-06-02 10:01:57,-7.058817691623049,112.74992655932846,99,history
U00287,2025-06-05 20:23:21,-7.30725680013446,112.77032408864682,7,feed
U00779,2025-06-21 17:34:27,-7.156573079436205,112.64198727025953,19,checkout
U00080,2025-06-21 09:56:53,-7.226671016298967,112.56234987446615,13,cart
U00363,2025-06-26 11:23:12,-7.334268439918552,112.58174258167884,63,feed
U00291,2025-06-26 10:22:45,-7.329333553074033,112.64815325785483,45,feed
U00076,2025-06-23 11:02:58,-7.1052187552651,112.58577617436411,9,feed
U00585,2025-06-14 11:24:08,-7.11789067872424,112.56507099117329,55,feed
U00014,2025-06-12 14:58:51,-7.326072122239542,112.71895423680027,45,cart
U00663,2025-06-26 15:38:43,-7.2835158481172355,112.7335334569921,54,feed
U00147,2025-06-01 13:56:09,-7.11609270149745,112.81141074428639,34,feed
U00537,2025-06-02 04:18:08,-7.171974719002235,112.72234935340393,43,feed
U00300,2025-06-02 23:01:48,-7.148599056699987,112.71771886222417,13,checkout
U00423,2025-06-08 12:51:15,-7.252417916131265,112.70420469961697,15,cart
U00662,2025-06-12 10:39:00,-7.050366770656536,112.7160627667415,19,feed
U00573,2025-06-03 01:48:56,-7.32669044584128,112.70963819452791,74,feed
U00292,2025-06-05 09:15:37,-7.284255740771746,112.56901640159379,86,feed
U00656,2025-06-01 20:50:01,-7.202093441808779,112.67635959174555,35,cart
U00149,2025-06-29 21:49:35,-7.216774471335477,112.79951415590712,14,feed
U00103,2025-06-08 00:01:57,-7.297394119644594,112.64683801686252,75,feed
U00092,2025-06-11 05:57:32,-7.077727391238541,112.72603695701117,50,feed
U00471,2025-06-23 03:47:51,-7.207469636713019,112.75315745683645,90,checkout
U00443,2025-06-02 15:36:42,-7.297717820803783,112.81789981343186,69,feed
U00030,2025-06-03 00:08:14,-7.075779299085029,112.77368265464575,76,feed
U00536,2025-06-23 08:43:39,-7.110486545948854,112.61188982890017,53,cart
U00729,2025-06-07 12:41:09,-7.228196747167228,112.69964431385226,80,feed
U00270,2025-06-02 07:06:39,-7.107447932606686,112.77607955661489,16,history
U00063,2025-06-09 00:27:19,-7.09931685997107,112.61792616376133,40,checkout
U00254,2025-06-09 14:54:10,-7.32200339550685,112.66461820922646,6,feed
U00458,2025-06-25 05:08:14,-7.170078809965892,112.63679140866037,8,feed
U00652,2025-06-23 12:47:39,-7.159680929112526,112.79953772351892,8,feed
U00659,2025-06-24 07:08:02,-7.249335001364413,112.72306217144421,42,feed
U00584,2025-06-01 02:46:42,-7.1646174297207805,112.59864237469883,27,checkout
U00191,2025-06-01 17:50:43,-7.122729403478357,112.69117814232679,28,cart
U00377,2025-06-15 04:06:22,-7.255113981143649,112.64552057656691,47,checkout
U00637,2025-06-25 16:28:53,-7.095293031044545,112.76329055233886,36,feed
U00574,2025-06-21 04:06:30,-7.272650220660772,112.76849256012004,32,history
U00091,2025-06-02 11:52:09,-7.302434841645871,112.7864037402052,68,feed
U00432,2025-06-11 03:14:26,-7.1087638225260354,112.80248128264562,39,cart
U00295,2025-06-29 02:44:14,-7.2109427072315535,112.65056655461629,12,feed
U00222,2025-06-17 20:42:14,-7.0793389866844585,112.67959624285845,89,payment
U00510,2025-06-05 17:39:24,-7.329499744669936,112.72624383519626,30,feed
U00579,2025-06-08 00:25:09,-7.09094185818628,112.55824324599118,34,feed
U00232,2025-06-24 20:33:02,-7.151608310130712,112.639192684785,11,feed
U00452,2025-06-09 16:38:20,-7.202248796134973,112.80876819862121,54,feed
U00222,2025-06-09 02:43:07,-7.333326061860053,112.66234962044526,6,checkout
U00093,2025-06-06 11:20:21,-7.303996909895926,112.56406221665756,36,feed
U00573,2025-06-09 07:10:19,-7.3015375861564005,112.72151878401627,49,cart
U00164,2025-06-15 16:25:14,-7.078303533630659,112.60367787952863,97,feed
U00696,2025-06-29 06:35:49,-7.329841058965622,112.74198312046937,59,cart
U00017,2025-06-24 09:12:36,-7.120961057842589,112.72354300335384,12,feed
U00418,2025-06-05 19:57:10,-7.143021412073314,112.76975893893159,51,history
U00217,2025-06-01 16:35:53,-7.139192202919975,112.75364214608565,74,history
U00653,2025-06-13 03:15:32,-7.1452787910334,112.68632224801851,68,feed
U00416,2025-06-02 11:49:05,-7.274197994003453,112.68833905774154,75,feed
U00244,2025-06-14 11:11:15,-7.099964029036974,112.56456525502624,96,cart
U00558,2025-06-28 08:25:06,-7.0820669002741035,112.68986659717457,87,feed
U00315,2025-06-04 12:48:24,-7.078478707622499,112.78888697089317,69,feed
U00328,2025-06-16 19:13:23,-7.2309730791020534,112.63341541930097,50,checkout
U00390,2025-06-09 11:42:20,-7.0789659835880725,112.71741969153302,54,cart
U00291,2025-06-27 01:34:08,-7.122305772143795,112.75927190486333,31,checkout
U00023,2025-06-19 19:44:41,-7.149297203364616,112.57955537025728,89,cart
U00281,2025-06-10 06:30:05,-7.152743101353432,112.66284070500915,15,feed
U00375,2025-06-15 00:12:52,-7.150924326876494,112.7160053957044,28,feed
U00028,2025-06-24 08:08:40,-7.317192127885654,112.77864063254994,16,feed
U00777,2025-06-11 04:32:45,-7.2313635324859105,112.64637951516698,66,history
U00441,2025-06-13 00:41:02,-7.134781061315074,112.7223244006376,26,cart
U00197,2025-06-15 20:54:01,-7.0718816482184295,112.81168825365954,68,cart
U00207,2025-06-07 15:46:13,-7.088319768738586,112.5713711680303,96,feed
U00324,2025-06-22 19:55:44,-7.257880957638819,112.78282360415241,27,feed
U00432,2025-06-19 12:16:51,-7.183239381092501,112.75322787811248,38,feed
U00198,2025-06-20 11:31:06,-7.336158768978939,112.5870820255855,27,feed
U00392,2025-06-18 10:07:51,-7.0850133919679825,112.8243169537987,24,cart
U00539,2025-06-06 12:41:57,-7.089396768285704,112.826534645982,16,history
U00260,2025-06-26 14:04:35,-7.297801089209996,112.71011252138273,11,feed
U00235,2025-06-14 07:32:17,-7.153663540064587,112.71050051568464,31,feed
U00416,2025-06-01 21:27:11,-7.07788841792346,112.66683624584556,16,cart
U00785,2025-06-14 09:05:47,-7.1818257654818245,112.84402901195422,54,feed
U00055,2025-06-22 03:23:57,-7.218038334766364,112.82041090754359,32,feed
U00156,2025-06-23 06:12:31,-7.053132147961572,112.65394801846844,58,payment
U00771,2025-06-16 23:18:35,-7.1551083502055075,112.6616558662784,67,feed
U00748,2025-06-11 15:10:58,-7.142366321175359,112.5706346368738,58,cart
U00273,2025-06-15 05:52:01,-7.144367386163362,112.73228486479672,15,cart
U00571,2025-06-28 04:03:38,-7.054768640906954,112.83222528641741,94,feed
U00339,2025-06-16 20:49:40,-7.324380661303232,112.58387690550063,85,feed
U00316,2025-06-23 13:49:25,-7.290231304850244,112.70988051846341,54,feed
U00471,2025-06-02 21:52:23,-7.099376415323452,112.72674119242687,52,feed
U00328,2025-06-05 01:36:33,-7.210147901329095,112.78455360154967,25,feed
U00189,2025-06-14 00:30:58,-7.222175758228088,112.68306984336118,6,cart
U00280,2025-06-07 11:44:37,-7.311215827430047,112.69959220921544,9,history
U00762,2025-06-11 10:07:20,-7.228658800829102,112.82033581058103,87,feed
U00165,2025-06-08 12:43:05,-7.220541760849956,112.7767169909647,53,feed
U00612,2025-06-02 11:35:51,-7.200971730004832,112.81908317467968,92,cart
U00014,2025-06-16 15:40:00,-7.262907467200555,112.78778941447251,64,feed
U00109,2025-06-09 12:14:44,-7.121257578657248,112.7026643551099,87,feed
